"","logFC","logCPM","F","PValue","FDR","genes"
"lplA",-0.22255391905289,5.60343663220228,3.69415956501504,0.0672448035743545,0.111851139920616,"lplA"
"fruK",-1.01600899877855,5.31722536862496,4.15296235399056,0.0679503319543229,0.112946995073216,"fruK"
"tctD",0.377010579107352,3.0844003861162,3.673853625245,0.0679472530782697,0.112946995073216,"tctD"
"SL1344_0689",-0.334298658139032,3.5121567227458,3.66950878788428,0.0680986423600198,0.113119656048562,"SL1344_0689"
"STnc1110",-0.255446245794041,4.68857123581766,3.6694417956853,0.0681009796182372,0.113119656048562,"STnc1110"
"fruB",-1.00955739092629,6.16440656339397,4.14513371157363,0.0682457860209287,0.113321272565476,"fruB"
"csiE",0.230417138293272,5.18746053786986,3.6587737390436,0.0684743450483692,0.113661773163679,"csiE"
"yrbL",-0.28116934667824,4.24818574488363,3.63937498639585,0.0691592852344354,0.114759335395871,"yrbL"
"iolI2",0.45088927910459,2.81527038000937,3.63566282487117,0.0692912473443335,0.114938876339006,"iolI2"
"SL1344_P1_0028",0.339100798819279,3.4594568324289,3.63167704576791,0.0694332569298004,0.115134955011808,"SL1344_P1_0028"
"ftsA",-0.184177119441715,9.04720798592438,3.62456649047273,0.0696874269916459,0.115477247125245,"ftsA"
"nrfG",-0.440651622850134,2.34168095557545,3.62505637048035,0.0696698819034871,0.115477247125245,"nrfG"
"SL1344_0344",-0.307907477189041,3.63973470333038,3.61519388630858,0.0700240830844804,0.115995373246449,"SL1344_0344"
"iroB",-0.302827857492554,4.57922075748285,3.61165123917996,0.0701518163721418,0.116167181031171,"iroB"
"thiD",-0.364955773922998,3.67260295619007,3.61067703458951,0.0701869889145056,0.11618564865827,"thiD"
"rpmJa",-0.402796686444939,3.14892630445727,3.5998243536457,0.0705801804196996,0.116756611727116,"rpmJa"
"SL1344_2742",0.444767479762314,3.23383719614006,3.60429538202934,0.0705567558435482,0.116756611727116,"SL1344_2742"
"SL1344_2633",-0.21352547454273,7.48387668660123,3.59769670666307,0.0706575601093835,0.116844655811654,"SL1344_2633"
